# id, s, p
434.000000,3.377204,0.000366
435.000000,4.915087,0.000000
436.000000,2.954195,0.001567
437.000000,5.157946,0.000000
438.000000,0.271077,0.393166
439.000000,-0.253345,0.400001
440.000000,0.752571,0.225854
441.000000,-0.733565,0.231607
442.000000,-0.634521,0.262870
443.000000,0.453679,0.325030
444.000000,0.824373,0.204864
445.000000,1.772724,0.038137
446.000000,0.244581,0.403390
447.000000,1.757080,0.039452
448.000000,-0.077529,0.469101
449.000000,0.528942,0.298423
450.000000,1.324013,0.092749
451.000000,0.576683,0.282077
452.000000,0.882188,0.188838
453.000000,0.296664,0.383362
454.000000,0.778016,0.218280
455.000000,0.355125,0.361248
456.000000,1.129288,0.129388
457.000000,0.841450,0.200048
458.000000,1.277362,0.100737
459.000000,0.757191,0.224468
460.000000,1.089958,0.137866
461.000000,-1.286090,0.099206
462.000000,0.825614,0.204512
463.000000,-0.539416,0.294800
464.000000,1.915790,0.027696
465.000000,0.747079,0.227508
466.000000,2.651281,0.004009
467.000000,3.317020,0.000455
468.000000,1.398771,0.080941
469.000000,-0.324724,0.372695
470.000000,3.512673,0.000222
471.000000,5.041522,0.000000
472.000000,5.928806,0.000000
473.000000,-0.322310,0.373609
474.000000,5.001075,0.000000
475.000000,4.457686,0.000004
476.000000,6.412964,0.000000
477.000000,3.808912,0.000070
478.000000,-4.983377,0.000000
479.000000,2.727570,0.003190
480.000000,4.615002,0.000002
481.000000,-1.233165,0.108757
482.000000,1.820710,0.034325
483.000000,0.692576,0.244288
484.000000,-0.643560,0.259930
485.000000,1.407942,0.079574
486.000000,2.394420,0.008323
487.000000,0.068143,0.472836
488.000000,1.006798,0.157016
489.000000,0.650127,0.257805
490.000000,0.433195,0.332437
491.000000,1.346427,0.089082
492.000000,-0.140076,0.444300
493.000000,1.353565,0.087938
494.000000,0.936898,0.174405
495.000000,1.012453,0.155661
496.000000,0.482774,0.314628
497.000000,0.284873,0.387871
498.000000,0.288589,0.386448
499.000000,1.110353,0.133423
500.000000,1.302816,0.096319
501.000000,0.550602,0.290953
502.000000,1.009088,0.156466
503.000000,1.024229,0.152864
504.000000,0.497470,0.309429
505.000000,-0.564574,0.286182
506.000000,-0.482901,0.314583
507.000000,-0.171411,0.431950
508.000000,-0.198293,0.421408
509.000000,-0.285487,0.387636
510.000000,1.229583,0.109427
511.000000,0.595229,0.275845
512.000000,-0.636554,0.262208
513.000000,-0.920194,0.178736
514.000000,-1.836463,0.033145
515.000000,3.117534,0.000912
516.000000,3.196722,0.000695
517.000000,3.965246,0.000037
518.000000,7.327191,0.000000
519.000000,-0.505043,0.306764
520.000000,3.148252,0.000821
521.000000,5.354285,0.000000
522.000000,4.867290,0.000001
523.000000,-0.123890,0.450701
524.000000,-1.270822,0.101896
525.000000,0.870151,0.192109
526.000000,1.029305,0.151668
527.000000,0.162122,0.435605
528.000000,0.655621,0.256034
529.000000,0.081954,0.467342
530.000000,0.889189,0.186951
531.000000,2.821778,0.002388
532.000000,1.271842,0.101715
533.000000,-0.091236,0.463653
534.000000,-0.818266,0.206603
535.000000,0.209219,0.417139
536.000000,0.489065,0.312398
537.000000,1.548683,0.060729
538.000000,1.447346,0.073900
539.000000,0.923534,0.177864
540.000000,1.082989,0.139407
541.000000,0.737168,0.230510
542.000000,1.102950,0.135025
543.000000,1.231905,0.108992
544.000000,0.891438,0.186347
545.000000,0.864997,0.193520
546.000000,0.961324,0.168195
547.000000,1.208924,0.113346
548.000000,0.992304,0.160525
549.000000,1.223562,0.110559
550.000000,0.813173,0.208060
551.000000,0.643003,0.260111
552.000000,1.091520,0.137522
553.000000,0.883700,0.188429
554.000000,1.677589,0.046714
555.000000,1.680561,0.046424
556.000000,1.156431,0.123752
557.000000,1.225702,0.110155
558.000000,-0.260654,0.397180
559.000000,-0.987059,0.161807
560.000000,3.933511,0.000042
561.000000,-4.899147,0.000000
562.000000,3.779766,0.000078
563.000000,9.140332,0.000000
564.000000,8.589832,0.000000
565.000000,1.747126,0.040308
566.000000,-7.182724,0.000000
567.000000,6.885451,0.000000
568.000000,-0.412501,0.339986
569.000000,4.357737,0.000007
570.000000,1.807417,0.035349
571.000000,1.450586,0.073448
572.000000,-0.172495,0.431524
573.000000,0.145649,0.442099
574.000000,3.907378,0.000047
575.000000,3.192038,0.000706
576.000000,1.007147,0.156932
577.000000,0.758083,0.224201
578.000000,1.283794,0.099607
579.000000,-0.865808,0.193298
580.000000,0.402021,0.343834
581.000000,1.455422,0.072776
582.000000,1.634467,0.051080
583.000000,1.343697,0.089523
584.000000,1.536165,0.062249
585.000000,1.274797,0.101191
586.000000,1.369464,0.085427
587.000000,1.059591,0.144665
588.000000,1.141690,0.126792
589.000000,1.086258,0.138682
590.000000,0.766240,0.221767
591.000000,0.974975,0.164786
592.000000,0.952692,0.170373
593.000000,1.225199,0.110250
594.000000,1.143541,0.126407
595.000000,1.290916,0.098366
596.000000,1.683048,0.046183
597.000000,1.859253,0.031496
598.000000,1.705708,0.044031
599.000000,1.604705,0.054279
600.000000,0.794357,0.213494
601.000000,1.516492,0.064697
602.000000,2.357077,0.009210
603.000000,-1.259573,0.103912
604.000000,3.153841,0.000806
605.000000,2.614790,0.004464
606.000000,2.235278,0.012700
607.000000,6.253792,0.000000
608.000000,0.983317,0.162726
609.000000,6.338810,0.000000
610.000000,6.312990,0.000000
611.000000,8.423486,0.000000
612.000000,6.488522,0.000000
613.000000,2.867370,0.002069
614.000000,3.202199,0.000682
615.000000,-0.929900,0.176211
616.000000,1.858107,0.031577
617.000000,3.947200,0.000040
618.000000,2.013597,0.022026
619.000000,0.672985,0.250478
620.000000,1.210471,0.113049
621.000000,2.302717,0.010647
622.000000,0.273448,0.392254
623.000000,0.422721,0.336249
624.000000,0.626975,0.265338
625.000000,1.286581,0.099120
626.000000,1.351735,0.088230
627.000000,1.698932,0.044666
628.000000,1.535782,0.062296
629.000000,1.647146,0.049764
630.000000,1.640188,0.050483
631.000000,1.508008,0.065776
632.000000,1.646860,0.049793
633.000000,1.094749,0.136813
634.000000,1.396438,0.081291
635.000000,1.065364,0.143356
636.000000,0.882711,0.188696
637.000000,1.003041,0.157921
638.000000,1.302431,0.096385
639.000000,1.184750,0.118058
640.000000,0.860438,0.194774
641.000000,1.630966,0.051449
642.000000,0.444781,0.328239
643.000000,0.734653,0.231275
644.000000,2.282786,0.011221
645.000000,0.733691,0.231569
646.000000,0.158837,0.436899
647.000000,2.632074,0.004243
648.000000,-3.531090,0.000207
649.000000,5.452592,0.000000
650.000000,5.978866,0.000000
651.000000,2.327885,0.009959
652.000000,1.180728,0.118855
653.000000,-3.403568,0.000333
654.000000,-1.118833,0.131606
655.000000,4.768260,0.000001
656.000000,5.293535,0.000000
657.000000,-2.939203,0.001645
658.000000,4.736850,0.000001
659.000000,5.490045,0.000000
660.000000,3.230768,0.000617
661.000000,0.083710,0.466643
662.000000,1.912066,0.027934
663.000000,0.634104,0.263007
664.000000,1.286016,0.099219
665.000000,0.896768,0.184921
666.000000,0.882621,0.188720
667.000000,0.341081,0.366521
668.000000,0.882537,0.188743
669.000000,1.301019,0.096626
670.000000,1.316590,0.093988
671.000000,1.223871,0.110501
672.000000,1.083572,0.139277
673.000000,1.291798,0.098213
674.000000,1.507812,0.065801
675.000000,1.791132,0.036636
676.000000,1.661631,0.048293
677.000000,1.622994,0.052295
678.000000,1.714344,0.043233
679.000000,1.436942,0.075367
680.000000,0.587619,0.278394
681.000000,0.761017,0.223323
682.000000,0.574974,0.282654
683.000000,0.969002,0.166272
684.000000,1.603221,0.054443
685.000000,1.496301,0.067288
686.000000,1.389920,0.082277
687.000000,0.929060,0.176429
688.000000,2.015836,0.021909
689.000000,-0.618460,0.268136
690.000000,2.232224,0.012800
691.000000,2.439333,0.007357
692.000000,3.165460,0.000774
693.000000,-4.590377,0.000002
694.000000,3.723904,0.000098
695.000000,5.307358,0.000000
696.000000,-0.651162,0.257471
697.000000,-0.051663,0.479399
698.000000,1.749380,0.040113
699.000000,1.622152,0.052385
700.000000,-0.933183,0.175363
701.000000,-2.368414,0.008932
702.000000,1.261379,0.103586
703.000000,-1.682320,0.046253
704.000000,0.484255,0.314102
705.000000,0.110393,0.456049
706.000000,0.765303,0.222046
707.000000,0.796716,0.212808
708.000000,1.279239,0.100406
709.000000,1.345577,0.089219
710.000000,1.174068,0.120184
711.000000,1.409241,0.079382
712.000000,1.256720,0.104428
713.000000,1.181768,0.118649
714.000000,1.267295,0.102525
715.000000,1.263108,0.103275
716.000000,1.170092,0.120982
717.000000,1.159844,0.123056
718.000000,1.534291,0.062479
719.000000,1.420821,0.077684
720.000000,1.394474,0.081587
721.000000,1.631696,0.051372
722.000000,1.441810,0.074678
723.000000,0.192377,0.423723
724.000000,0.794592,0.213425
725.000000,0.900018,0.184055
726.000000,1.271985,0.101689
727.000000,1.562093,0.059133
728.000000,1.434250,0.075750
729.000000,0.897471,0.184734
730.000000,0.976442,0.164423
731.000000,0.138562,0.444898
732.000000,0.798163,0.212388
733.000000,1.296902,0.097332
734.000000,0.200486,0.420550
735.000000,-0.758375,0.224113
736.000000,-1.394318,0.081611
737.000000,5.462180,0.000000
738.000000,3.236195,0.000606
739.000000,2.841393,0.002246
740.000000,1.474550,0.070167
741.000000,0.948584,0.171416
742.000000,3.796075,0.000074
743.000000,2.150407,0.015762
744.000000,1.630131,0.051537
745.000000,-0.205586,0.418557
746.000000,0.971960,0.165535
747.000000,0.341523,0.366355
748.000000,0.875117,0.190755
749.000000,1.040468,0.149061
750.000000,0.999426,0.158794
751.000000,0.663782,0.253415
752.000000,1.024197,0.152871
753.000000,1.700204,0.044546
754.000000,1.235901,0.108248
755.000000,1.400150,0.080734
756.000000,1.286219,0.099183
757.000000,1.580093,0.057043
758.000000,1.359960,0.086921
759.000000,1.057503,0.145141
760.000000,1.234470,0.108514
761.000000,1.208356,0.113455
762.000000,1.214247,0.112327
763.000000,1.461156,0.071986
764.000000,1.710373,0.043598
765.000000,1.442601,0.074566
766.000000,0.486995,0.313131
767.000000,0.887769,0.187332
768.000000,0.768134,0.221204
769.000000,0.725822,0.233974
770.000000,1.296839,0.097343
771.000000,0.189291,0.424933
772.000000,1.232648,0.108853
773.000000,1.111282,0.133224
774.000000,0.314707,0.376492
775.000000,0.653874,0.256597
776.000000,-0.356769,0.360632
777.000000,2.485010,0.006477
778.000000,1.846324,0.032423
779.000000,3.353034,0.000400
780.000000,1.820418,0.034348
781.000000,1.980746,0.023810
782.000000,2.406761,0.008047
783.000000,2.734527,0.003123
784.000000,3.156458,0.000798
785.000000,3.540184,0.000200
786.000000,-1.815978,0.034687
787.000000,3.418911,0.000314
788.000000,2.567074,0.005128
789.000000,3.318120,0.000453
790.000000,0.417725,0.338074
791.000000,0.721248,0.235378
792.000000,-0.020855,0.491681
793.000000,-0.157607,0.437383
794.000000,0.884981,0.188083
795.000000,1.083640,0.139262
796.000000,0.863264,0.193996
797.000000,1.374163,0.084696
798.000000,1.150942,0.124878
799.000000,0.872703,0.191413
800.000000,0.868693,0.192508
801.000000,1.336480,0.090696
802.000000,1.258623,0.104083
803.000000,1.255978,0.104562
804.000000,1.115075,0.132409
805.000000,1.211811,0.112792
806.000000,1.428180,0.076620
807.000000,1.419277,0.077909
808.000000,1.465177,0.071436
809.000000,1.186655,0.117682
810.000000,0.863424,0.193952
811.000000,-0.046909,0.481293
812.000000,0.564038,0.286364
813.000000,0.174480,0.430744
814.000000,0.673555,0.250297
815.000000,1.031842,0.151073
816.000000,1.318117,0.093732
817.000000,1.470936,0.070654
818.000000,1.655635,0.048898
819.000000,2.253368,0.012118
820.000000,1.278746,0.100493
821.000000,-0.340272,0.366826
822.000000,-2.643916,0.004098
823.000000,0.592707,0.276689
824.000000,3.867980,0.000055
825.000000,0.138321,0.444993
826.000000,3.169909,0.000762
827.000000,-1.796923,0.036174
828.000000,2.776229,0.002750
829.000000,-2.320274,0.010163
830.000000,3.544484,0.000197
831.000000,-0.534993,0.296327
832.000000,1.782186,0.037359
833.000000,1.354346,0.087813
834.000000,1.498530,0.066998
835.000000,0.487671,0.312891
836.000000,0.615465,0.269124
837.000000,1.019285,0.154034
838.000000,1.204895,0.114122
839.000000,1.210691,0.113007
840.000000,0.908410,0.181831
841.000000,0.942496,0.172969
842.000000,1.045264,0.147950
843.000000,1.369185,0.085471
844.000000,1.175338,0.119930
845.000000,1.328919,0.091937
846.000000,1.212523,0.112656
847.000000,1.437714,0.075258
848.000000,1.308471,0.095357
849.000000,0.750189,0.226571
850.000000,1.152336,0.124592
851.000000,1.196468,0.115757
852.000000,0.981134,0.163263
853.000000,1.011231,0.155953
854.000000,0.309262,0.378561
855.000000,0.847304,0.198413
856.000000,1.238308,0.107801
857.000000,1.400115,0.080739
858.000000,1.967004,0.024591
859.000000,1.602760,0.054494
860.000000,2.008809,0.022279
861.000000,2.318729,0.010205
862.000000,0.462952,0.321699
863.000000,-2.678795,0.003694
864.000000,1.689260,0.045585
865.000000,-1.394730,0.081549
866.000000,3.390900,0.000348
867.000000,0.285616,0.387586
868.000000,2.514045,0.005968
869.000000,1.518193,0.064483
870.000000,1.838137,0.033021
871.000000,2.502251,0.006170
872.000000,1.014268,0.155227
873.000000,1.407407,0.079653
874.000000,-0.337764,0.367771
875.000000,0.222972,0.411779
876.000000,2.299262,0.010745
877.000000,2.103127,0.017727
878.000000,0.621512,0.267131
879.000000,0.931657,0.175757
880.000000,1.395279,0.081466
881.000000,1.465629,0.071375
882.000000,1.185762,0.117858
883.000000,1.408828,0.079443
884.000000,1.493678,0.067630
885.000000,1.334915,0.090952
886.000000,1.275256,0.101109
887.000000,1.349064,0.088658
888.000000,1.380496,0.083717
889.000000,1.437769,0.075250
890.000000,1.363109,0.086424
891.000000,1.312274,0.094714
892.000000,1.096644,0.136399
893.000000,1.265413,0.102862
894.000000,1.457888,0.072436
895.000000,1.340275,0.090078
896.000000,1.249819,0.105683
897.000000,1.294851,0.097686
898.000000,1.177426,0.119513
899.000000,1.421044,0.077652
900.000000,1.214792,0.112223
901.000000,2.014327,0.021988
902.000000,1.844467,0.032558
903.000000,0.447573,0.327231
904.000000,1.630584,0.051489
905.000000,1.541698,0.061573
906.000000,0.725157,0.234178
907.000000,0.776088,0.218849
908.000000,2.360080,0.009135
909.000000,2.235642,0.012688
910.000000,1.548208,0.060786
911.000000,3.222367,0.000636
912.000000,2.644688,0.004088
913.000000,1.217011,0.111800
914.000000,-1.370387,0.085283
915.000000,-0.262445,0.396489
916.000000,-0.459357,0.322989
917.000000,2.292114,0.010950
918.000000,0.755179,0.225071
919.000000,0.621401,0.267168
920.000000,0.764802,0.222195
921.000000,1.230258,0.109300
922.000000,1.509481,0.065588
923.000000,1.588572,0.056079
924.000000,1.251678,0.105344
925.000000,1.164161,0.122179
